month,maxTemp,minTemp,avgWind,rain,snow
Jan-1950,41.8,-14.2,6.438709677419356,0.6260000000000001,22.597999999999995
Feb-1950,45.3,-16,5.467857142857142,1.5670000000000002,7.449999999999999
Mar-1950,55.7,14.9,8.100000000000001,2.0850000000000004,1.941
Apr-1950,66,24.6,8.436666666666664,1.157,0
May-1950,78.2,28,8.977419354838712,0.215,0
Jun-1950,90.4,39.5,7.766666666666666,2.185,0
Jul-1950,95.1,47.3,9.625806451612902,0.024,0
Aug-1950,93.8,49.2,8.467741935483868,0.055999999999999994,0
Sep-1950,93.5,35.9,7.246666666666666,0.068,0
Oct-1950,69.6,30.5,8.077419354838707,3.8200000000000007,0
Nov-1950,60.1,8,7.303333333333333,2.841,6.0969999999999995
Dec-1950,52.2,11,4.422580645161289,1.6080000000000003,7.700000000000001
Jan-1951,44.6,-5.8,7.625806451612905,1.8340000000000003,14.046999999999997
Feb-1951,50.9,8.1,6.267857142857144,1.318,5.191999999999999
Mar-1951,56.6,11.7,8.329032258064515,0.48800000000000004,6.3759999999999994
Apr-1951,71.9,24.9,7.596666666666666,0.263,0
May-1951,86.9,28.6,8.848387096774195,0.7750000000000001,0
Jun-1951,90.8,41,8.056666666666667,1.362,0
Jul-1951,95.7,45.5,8.554838709677421,0.37500000000000006,0
Aug-1951,94.4,44.7,8.135483870967741,1.498,0
Sep-1951,88.1,38.5,7.4433333333333325,0.66,0
Oct-1951,72.6,25.6,7.161290322580644,2.16,0
Nov-1951,54.8,21.5,6.486666666666666,1.9320000000000002,1.96
Dec-1951,46.7,-2.8,6.1000000000000005,0.889,12.753
Jan-1952,41.3,0.6,5.338709677419355,0.6139999999999999,10.931
Feb-1952,48.3,11.1,5.558620689655172,0.985,2.746
Mar-1952,62.1,17.8,7.629032258064518,0.2800000000000001,1.023
Apr-1952,74.9,24.6,8.043333333333335,0.34800000000000003,0
May-1952,82.6,29.1,8.509677419354837,0.933,0
Jun-1952,86.6,39.6,9.679999999999996,1.1949999999999998,0
Jul-1952,97.2,42.8,8.058064516129031,0,0
Aug-1952,97.4,45.9,7.7612903225806456,0.02,0
Sep-1952,89.9,40.4,6.743333333333331,0.052,0
Oct-1952,79.7,34.6,5.40967741935484,0.016,0
Nov-1952,60.2,12.8,4.886666666666668,0.7979999999999999,0.692
Dec-1952,42.6,10.6,5.467741935483869,1.423,10.159
Jan-1953,50.7,18.8,8.606451612903225,5.438,3.977
Feb-1953,54.9,16.9,7.071428571428572,1.1580000000000001,2.319
Mar-1953,59.5,21.5,8.103225806451611,0.9250000000000003,0.415
Apr-1953,67.9,21.8,7.613333333333334,1,0.83
May-1953,77,30.5,9.164516129032261,1.4609999999999999,0
Jun-1953,78.1,39.4,8.353333333333333,0.7170000000000002,0
Jul-1953,94.2,45.1,8.445161290322579,0,0
