month,maxTemp,minTemp,avgWind,rain,snow
Jan-1950,64.6,3.3,14.180645161290325,5.425,7.340999999999999
Feb-1950,42.9,-5,12.128571428571432,2.483,13.721
Mar-1950,62.2,-4.8,13.54516129032258,2.372,7.162999999999999
Apr-1950,68.1,21.2,13.753333333333332,6.161999999999999,5.301
May-1950,85.4,32.6,11.122580645161293,1.3800000000000001,0
Jun-1950,86.5,44.5,11.843333333333334,7.467999999999999,0
Jul-1950,87.1,45.8,8.951612903225806,4.308999999999998,0
Aug-1950,87.1,46.3,8.754838709677419,1.943,0
Sep-1950,81.6,39.3,9.336666666666668,3.2920000000000003,0
Oct-1950,79.3,33.6,11.087096774193546,0.9020000000000001,0
Nov-1950,76.8,5.2,14.386666666666663,1.8890000000000002,10.004
Dec-1950,53.7,-9.2,11.287096774193552,1.696,13.415999999999997
Jan-1951,53.7,-5.4,12.022580645161288,1.403,8.131
Feb-1951,56.1,-16,12.346428571428573,2.195,8.284999999999997
Mar-1951,67.2,16.6,14.503225806451615,2.1460000000000004,6.300999999999999
Apr-1951,80.4,25.7,12.603333333333333,4.508,1.99
May-1951,82.1,35.9,11.01935483870968,3.7059999999999995,0
Jun-1951,87,47.3,9.610000000000001,3.618,0
Jul-1951,86.9,52.5,9.03548387096774,4.054,0
Aug-1951,87.5,47.6,8.787096774193548,4.2509999999999994,0
Sep-1951,85.5,34.7,11.429999999999998,2.7430000000000003,0
Oct-1951,83.5,32.9,12.087096774193546,4.462,0
Nov-1951,59.5,17.5,13.356666666666662,1.691,13.803999999999998
Dec-1951,62.4,-11.9,14.04516129032258,1.3800000000000001,20.057
Jan-1952,58,3.8,12.774193548387098,1.6340000000000001,8.913
Feb-1952,52.8,19.1,11.827586206896552,0.7350000000000001,3.265
Mar-1952,66,13.9,12.770967741935483,3.5610000000000004,4.414
Apr-1952,77,11.7,11.81,3.046,7.306
May-1952,82.2,38,10.958064516129031,5.48,0
Jun-1952,92.7,46.8,10.676666666666666,2.9310000000000005,0
Jul-1952,92.6,52.1,10.654838709677417,2.664,0
Aug-1952,88,48.4,8.903225806451614,4.015000000000001,0
Sep-1952,89.9,41.8,9.92,2.029,0
Oct-1952,78.9,24.7,11.36774193548387,1.112,0.279
Nov-1952,67.5,16.9,12.95,3.581,0.252
Dec-1952,56.1,11.5,10.603225806451613,2.0500000000000003,6.363999999999999
Jan-1953,56.5,4.4,12.351612903225808,1.493,8.405000000000001
Feb-1953,56.1,11.1,14.046428571428573,0.8330000000000002,2.293
Mar-1953,70.1,18.7,13.693548387096774,3.5240000000000005,2.436
Apr-1953,71.7,24,14.223333333333333,4.532000000000001,2.2649999999999997
May-1953,85.4,38.9,11.36451612903226,3.021,0
Jun-1953,95.9,48.4,10.703333333333335,2.685,0
Jul-1953,91.1,51.2,8.838709677419354,2.8870000000000005,0
Aug-1953,94.7,50.4,7.509677419354839,4.1789999999999985,0
Sep-1953,96.7,40.4,11.456666666666667,1.5330000000000004,0
Oct-1953,87.5,33.7,9.180645161290323,1.139,0
Nov-1953,70.4,13.8,11.729999999999999,1.1,3.1019999999999994
Dec-1953,54.9,5.8,13.88387096774194,1.1510000000000002,5.62
Jan-1954,50.3,-2,12.470967741935487,0.996,5.350000000000001
Feb-1954,65.7,4.5,12.975,2.227,5.389
Mar-1954,68.3,3.9,13.606451612903223,2.041,10.986999999999998
Apr-1954,78.2,7.2,12.719999999999997,5.264,0
May-1954,84.3,31.5,11.583870967741934,2.4380000000000006,0.497
Jun-1954,90.7,41,9.983333333333333,3.572000000000001,0
Jul-1954,91.4,52.2,8.48709677419355,2.9190000000000005,0
Aug-1954,90.8,49.6,8.96774193548387,3.8910000000000005,0
Sep-1954,92.9,39.8,11.666666666666664,1.085,0
Oct-1954,83,26.3,11.135483870967743,7.6739999999999995,0.859
Nov-1954,64.7,25.9,9.94,1.4740000000000002,4.422
Dec-1954,43.5,3.4,10.435483870967742,1.5950000000000002,8.596000000000002
Jan-1955,49.6,-7.3,11.50967741935484,1.234,5.8149999999999995
Feb-1955,51.3,-10.7,10.900000000000002,1.343,6.0809999999999995
Mar-1955,63.4,1,13.40967741935484,2.0460000000000003,8.219999999999999
Apr-1955,75.3,25.8,12.496666666666666,3.573,0
May-1955,82.1,34.4,12.01612903225806,2.992,0
Jun-1955,87.3,47.7,9.306666666666667,2.527,0
Jul-1955,93.5,59.3,6.8193548387096765,4.029999999999999,0
Aug-1955,94.5,57.1,8.780645161290325,2.813,0
Sep-1955,93.6,45,10.463333333333335,1.7260000000000002,0
Oct-1955,76.6,33.9,12.306451612903226,6.109999999999999,0
Nov-1955,67.6,11.4,13.543333333333333,3.442,5.3149999999999995
Dec-1955,52.4,7.7,11.399999999999997,0.47900000000000004,4.234999999999999
Jan-1956,43.7,3.3,9.899999999999999,0.216,4.144
Feb-1956,47.3,-6,10.527586206896553,0.9990000000000001,10.045
Mar-1956,60.3,7.4,13.193548387096776,2.3510000000000004,4.066
Apr-1956,76.4,25.8,12.870000000000003,4.2090000000000005,1.6880000000000002
May-1956,84.4,32.6,13.238709677419356,5.3919999999999995,0
Jun-1956,89.1,39.5,8.97,3.91,0
Jul-1956,90.9,54.7,9.458064516129033,3.4600000000000004,0
Aug-1956,91.2,52.4,10.003225806451614,5.239,0
Sep-1956,89.4,38.3,10.626666666666669,0.5190000000000001,0
Oct-1956,80,32.2,10.44193548387097,0.666,0
Nov-1956,69,14.6,13.023333333333332,1.923,4.398000000000001
Dec-1956,57.7,14.5,11.325806451612905,1.371,8.015
