month,maxTemp,minTemp,avgWind,rain,snow
Jan-1950,61.4,1.1,14.48387096774194,3.3600000000000003,6.649999999999999
Feb-1950,43.4,-10.9,11.789285714285715,1.2910000000000001,13.939999999999998
Mar-1950,59.4,-5.1,12.680645161290325,2.3810000000000002,7.108
Apr-1950,63.7,17,12.886666666666665,3.8609999999999993,2.184
May-1950,84.9,32.9,11.290322580645162,1.548,0
Jun-1950,89,45.8,12.203333333333335,5.602999999999999,0
Jul-1950,87.5,50,9.122580645161293,5.401999999999998,0
Aug-1950,85.4,49.5,9.038709677419353,3.1100000000000003,0
Sep-1950,79.9,38.6,9.396666666666665,2.4,0
Oct-1950,79.1,33.2,10.700000000000001,0.785,0
Nov-1950,75.3,-2.4,12.843333333333334,1.2670000000000001,7.748
Dec-1950,49.1,-6.5,10.590322580645157,1.441,9.522000000000002
Jan-1951,49.5,-19.9,10.829032258064515,1.276,10.401000000000002
Feb-1951,53.1,-19.4,11.071428571428571,1.7,7.344
Mar-1951,62.2,7.5,13.874193548387096,2.492,5.5089999999999995
Apr-1951,76.4,26.4,12.04,4.986,2.9560000000000004
May-1951,82.4,38.7,10.5258064516129,3.602,0.22
Jun-1951,84.7,47.8,9.473333333333333,4.6499999999999995,0
Jul-1951,85.8,53.3,9.290322580645162,4.152,0
Aug-1951,85.3,48.4,8.651612903225807,3.4770000000000003,0
Sep-1951,85.1,38,11.639999999999999,3.4690000000000003,0
Oct-1951,82,33,11.645161290322578,4.095,0
Nov-1951,57.7,16.1,12.296666666666663,1.708,14.395999999999999
Dec-1951,59.4,-12.5,13.419354838709676,1.026,18.619999999999997
Jan-1952,51.9,-10.5,11.816129032258061,1.298,13.224
Feb-1952,45.4,2.6,10.886206896551725,0.48200000000000004,6.966
Mar-1952,65.5,-1.6,11.887096774193544,2.008,10.349999999999998
Apr-1952,77.9,21.4,11.316666666666666,2.377,6.844000000000001
May-1952,82.5,37.8,10.867741935483872,3.1300000000000003,0
Jun-1952,94.1,43.6,10.996666666666666,2.673,0
Jul-1952,91.9,52.7,10.600000000000001,6.914999999999999,0
Aug-1952,87.9,50.7,8.293548387096775,2.868,0
Sep-1952,90.5,44.2,10.076666666666664,2.4619999999999997,0
Oct-1952,74,27.4,11.806451612903224,0.35800000000000004,0.193
Nov-1952,62.7,19.7,12.21,3.019,2.627
Dec-1952,53.1,12.3,10.464516129032257,1.7820000000000003,6.387999999999999
Jan-1953,55.3,-4.8,11.664516129032258,0.5800000000000001,9.445999999999998
Feb-1953,53.6,-4,13.007142857142858,1.1520000000000001,4.896999999999999
Mar-1953,67.8,-5.3,12.832258064516127,2.3060000000000005,5.391999999999999
Apr-1953,69,25.8,12.996666666666666,3.14,0.6920000000000001
May-1953,83.2,36,10.316129032258065,3.4589999999999996,0
Jun-1953,98,49.4,10.743333333333332,0.9850000000000002,0
Jul-1953,91.7,51.6,9.006451612903227,2.039,0
Aug-1953,92.8,52,8.896774193548389,1.6780000000000002,0
Sep-1953,95.7,41.6,11.090000000000002,1.46,0
Oct-1953,83.6,34.7,8.912903225806453,1.3330000000000002,0
Nov-1953,69,23.7,10.643333333333334,0.9340000000000002,1.1980000000000002
Dec-1953,53,6.8,13.196774193548384,1.4940000000000002,5.859
Jan-1954,43.9,-10,11.151612903225807,0.36,9.911999999999999
Feb-1954,57.8,-14.2,11.546428571428573,1.714,9.664
Mar-1954,66,5.3,12.790322580645164,2.051,8.615
Apr-1954,75.6,11.1,12.29,5.1450000000000005,0.14
May-1954,83.7,28.3,11.512903225806452,3.4910000000000005,0.5
Jun-1954,88.1,41.6,9.846666666666666,2.682000000000001,0
Jul-1954,87.1,50,8.225806451612904,2.5980000000000003,0
Aug-1954,89.1,50.9,9.187096774193549,3.4720000000000004,0
Sep-1954,91,43.5,11.343333333333332,2.4939999999999998,0
Oct-1954,76.8,28.4,9.954838709677421,7.931999999999999,0.056
Nov-1954,63.5,26.4,9.446666666666665,1.4170000000000003,4.309000000000001
Dec-1954,38.1,-8,9.654838709677419,0.9380000000000001,11.819
Jan-1955,43.5,-4.4,10.6258064516129,0.32500000000000007,6.007
Feb-1955,48.5,-10,10.292857142857143,0.9329999999999999,7.453999999999999
Mar-1955,61.8,1.6,13.461290322580643,2.2079999999999997,6.7059999999999995
Apr-1955,71.3,28.1,11.69,3.6340000000000003,0
May-1955,82.1,33.2,11.925806451612905,3.109,0
Jun-1955,84.5,47.2,8.943333333333332,2.4800000000000004,0
Jul-1955,93.4,57.4,7.783870967741937,3.7490000000000006,0
Aug-1955,95.3,56.3,9.229032258064517,3.716,0
Sep-1955,88.7,45.8,10.10333333333333,1.657,0
Oct-1955,75.6,35,11.138709677419358,4.148,0
Nov-1955,60,10,13.030000000000001,1.5720000000000005,9.527
Dec-1955,45.8,-2.6,10.941935483870965,0.43200000000000005,4.9849999999999985
Jan-1956,37,-1.4,8.951612903225808,0.197,4.835
Feb-1956,40.4,-7,10.455172413793104,0.234,12.493
Mar-1956,48.3,0.8,12.506451612903227,1.943,8.431000000000001
Apr-1956,71.9,23.1,12.436666666666666,4.593,4.285
May-1956,81.8,31.5,12.33870967741935,7.611000000000001,0
Jun-1956,89,39.2,9.240000000000002,3.392000000000001,0
Jul-1956,87.7,52.6,9.370967741935486,5.2620000000000005,0
Aug-1956,86.4,49.8,9.741935483870968,4.711,0
Sep-1956,83.6,36.6,10.033333333333331,0.762,0
Oct-1956,77.3,36.4,9.638709677419353,0.681,0
Nov-1956,66.7,10.3,12.530000000000001,1.6729999999999998,3.9170000000000003
